"stim_condition","acc","Response","RT","participant","Subject","Correct","Stimulus","Chanel1","Chanel2"
3,1,"3","0.3336851999920327",35,35,1,3,1,1
1,0,"3","0.4506124000035925",35,35,0,1,0,0
2,1,"2","0.8841928000038024",35,35,1,2,0,1
2,1,"2","0.46907350000401493",35,35,1,2,0,1
3,1,"3","0.4001968000084162",35,35,1,3,1,1
0,0,"2","0.3353172000061022",35,35,0,0,1,0
0,0,"2","0.20007869999972172",35,35,0,0,1,0
3,1,"3","0.45030719999340363",35,35,1,3,1,1
2,1,"2","0.46697530000528786",35,35,1,2,0,1
1,1,"1","0.35023609999916516",35,35,1,1,0,0
2,0,"3","0.45002849999582395",35,35,0,2,0,1
3,1,"3","0.600581400009105",35,35,1,3,1,1
3,1,"3","0.48384689999511465",35,35,1,3,1,1
0,0,"3","0.5674694000044838",35,35,0,0,1,0
1,0,"3","0.43400130000372883",35,35,0,1,0,0
0,0,"3","0.8172252999938792",35,35,0,0,1,0
0,0,"3","1.217579599993769",35,35,0,0,1,0
0,0,"3","0.8844556999974884",35,35,0,0,1,0
2,0,"3","0.28357109999342356",35,35,0,2,0,1
3,1,"3","0.6837383999954909",35,35,1,3,1,1
1,1,"1","0.9003417000058107",35,35,1,1,0,0
1,0,"3","1.1342128999967827",35,35,0,1,0,0
2,1,"2","0.28374640000401996",35,35,1,2,0,1
0,0,"3","0.5502362999977777",35,35,0,0,1,0
1,1,"1","0.7669659999955911",35,35,1,1,0,0
2,0,"3","0.4503924999880837",35,35,0,2,0,1
2,1,"2","0.8507644999917829",35,35,1,2,0,1
0,0,"1","0.7838883999938844",35,35,0,0,1,0
1,1,"1","0.4337482999981148",35,35,1,1,0,0
2,1,"2","0.5004139000084251",35,35,1,2,0,1
2,1,"2","0.2849658999912208",35,35,1,2,0,1
2,1,"2","0.21674930000153836",35,35,1,2,0,1
3,0,"1","0.683983700000681",35,35,0,3,1,1
0,0,"3","1.4845692000089912",35,35,0,0,1,0
3,1,"3","0.7507637000089744",35,35,1,3,1,1
2,0,"3","1.7018688999960432",35,35,0,2,0,1
3,1,"3","0.6008103999920422",35,35,1,3,1,1
3,1,"3","0.6172723000054248",35,35,1,3,1,1
0,0,"2","0.7505366999976104",35,35,0,0,1,0
3,1,"3","0.9008303999871714",35,35,1,3,1,1
1,1,"1","0.35031129998969845",35,35,1,1,0,0
1,1,"1","0.43538949999492615",35,35,1,1,0,0
1,1,"1","0.33365000000048894",35,35,1,1,0,0
3,1,"3","0.7503232000017306",35,35,1,3,1,1
2,0,"3","0.967403300004662",35,35,0,2,0,1
3,0,"2","0.6002172000007704",35,35,0,3,1,1
1,0,"3","0.6860554999875603",35,35,0,1,0,0
0,0,"3","0.7187300999939907",35,35,0,0,1,0
2,0,"0","0.9339321000006748",35,35,0,2,0,1
0,1,"0","1.0171570999955293",35,35,1,0,1,0
3,1,"3","1.401444299990544",35,35,1,3,1,1
3,0,"2","0.7187926000042353",35,35,0,3,1,1
0,1,"0","0.6003930000006221",35,35,1,0,1,0
1,0,"3","0.5341622999985702",35,35,0,1,0,0
2,1,"2","0.3670787000010023",35,35,1,2,0,1
3,1,"3","0.4337143000011565",35,35,1,3,1,1
0,1,"0","0.38360659999307245",35,35,1,0,1,0
1,0,"3","0.31703469999774825",35,35,0,1,0,0
3,1,"3","0.28348479999112897",35,35,1,3,1,1
1,1,"1","0.9673990000010235",35,35,1,1,0,0
0,0,"3","0.6006545999989612",35,35,0,0,1,0
3,1,"3","0.5338004999939585",35,35,1,3,1,1
2,1,"2","0.7671624999929918",35,35,1,2,0,1
3,1,"3","0.484036300011212",35,35,1,3,1,1
2,0,"1","0.6336267000006046",35,35,0,2,0,1
2,0,"1","0.4671113999938825",35,35,0,2,0,1
2,0,"1","0.5838853000022937",35,35,0,2,0,1
3,1,"3","0.4002304000023287",35,35,1,3,1,1
1,0,"2","0.6013261000043713",35,35,0,1,0,0
2,0,"1","0.28375790000427514",35,35,0,2,0,1
1,1,"1","0.7507296999974642",35,35,1,1,0,0
1,1,"1","1.201026800001273",35,35,1,1,0,0
3,0,"2","1.6013588999921922",35,35,0,3,1,1
3,0,"1","0.9169196000002557",35,35,0,3,1,1
0,1,"0","0.7007370000064839",35,35,1,0,1,0
1,1,"1","0.8175309000071138",35,35,1,1,0,0
1,1,"1","0.26894340000580996",35,35,1,1,0,0
3,1,"3","0.78407189999416",35,35,1,3,1,1
3,1,"3","0.7673115000070538",35,35,1,3,1,1
1,1,"1","0.46748150000348687",35,35,1,1,0,0
0,0,"1","0.5337825999886263",35,35,0,0,1,0
2,1,"2","0.7505899000097997",35,35,1,2,0,1
1,1,"1","0.5337796000094386",35,35,1,1,0,0
1,1,"1","0.3006537999899592",35,35,1,1,0,0
0,0,"3","0.8840242000005674",35,35,0,0,1,0
1,1,"1","0.25082950000069104",35,35,1,1,0,0
3,1,"3","0.5338374999992084",35,35,1,3,1,1
3,0,"1","0.4335289000009652",35,35,0,3,1,1
2,1,"2","0.23347919998923317",35,35,1,2,0,1
3,1,"3","0.6171195000060834",35,35,1,3,1,1
1,1,"1","0.7506308000010904",35,35,1,1,0,0
0,0,"2","0.3670241000072565",35,35,0,0,1,0
3,1,"3","0.7673006999975769",35,35,1,3,1,1
0,0,"1","0.43377180000243243",35,35,0,0,1,0
3,1,"3","0.6181972000049427",35,35,1,3,1,1
1,0,"3","1.2343511000071885",35,35,0,1,0,0
3,1,"3","1.3678632999944966",35,35,1,3,1,1
0,1,"0","0.5506972000002861",35,35,1,0,1,0
2,1,"2","0.9842434000020148",35,35,1,2,0,1
0,0,"1","0.2832766000065021",35,35,0,0,1,0
1,0,"3","0.5672468000120716",35,35,0,1,0,0
0,0,"1","0.4170038000011118",35,35,0,0,1,0
1,1,"1","0.31695459999900777",35,35,1,1,0,0
1,1,"1","0.5839779999951134",35,35,1,1,0,0
1,1,"1","0.31689560000086203",35,35,1,1,0,0
3,1,"3","0.6836390999960713",35,35,1,3,1,1
2,0,"3","0.7837757000088459",35,35,0,2,0,1
2,0,"1","0.6674399999901652",35,35,0,2,0,1
2,0,"3","0.5021038999984739",35,35,0,2,0,1
1,1,"1","0.6672213999991072",35,35,1,1,0,0
0,0,"3","1.067535099995439",35,35,0,0,1,0
2,0,"3","0.4341812999919057",35,35,0,2,0,1
3,1,"3","0.6032636000018101",35,35,1,3,1,1
1,1,"1","1.1510552999970969",35,35,1,1,0,0
1,1,"1","0.7840797999961069",35,35,1,1,0,0
1,0,"2","0.38366859999950975",35,35,0,1,0,0
2,1,"2","1.7181358999951044",35,35,1,2,0,1
2,1,"2","0.9007871999929193",35,35,1,2,0,1
3,1,"3","0.6023310000018682",35,35,1,3,1,1
3,1,"3","1.1008838999987347",35,35,1,3,1,1
3,1,"3","1.0843634000048041",35,35,1,3,1,1
2,1,"2","1.084346400006325",35,35,1,2,0,1
3,1,"3","0.6671898999920813",35,35,1,3,1,1
2,1,"2","0.8690138999954797",35,35,1,2,0,1
0,1,"0","0.8342627999954857",35,35,1,0,1,0
0,0,"2","1.0340856999973767",35,35,0,0,1,0
1,0,"0","1.0677721999963978",35,35,0,1,0,0
3,1,"3","0.6174246000009589",35,35,1,3,1,1
3,1,"3","1.0341447999962838",35,35,1,3,1,1
1,0,"3","1.2510929999989457",35,35,0,1,0,0
2,1,"2","1.2009116999979597",35,35,1,2,0,1
3,1,"3","1.150818399997661",35,35,1,3,1,1
0,1,"0","0.9008878000022378",35,35,1,0,1,0
0,1,"0","0.700529199995799",35,35,1,0,1,0
1,1,"1","1.0510312999977032",35,35,1,1,0,0
3,1,"3","0.5005142000009073",35,35,1,3,1,1
2,1,"2","1.0174589999951422",35,35,1,2,0,1
3,1,"3","0.7006791000021622",35,35,1,3,1,1
3,1,"3","0.7172060000011697",35,35,1,3,1,1
1,1,"1","1.184293999991496",35,35,1,1,0,0
2,1,"2","0.3004114999930607",35,35,1,2,0,1
0,1,"0","0.6839769999933196",35,35,1,0,1,0
1,1,"1","0.9009029000008013",35,35,1,1,0,0
3,0,"2","0.5839259000058519",35,35,0,3,1,1
1,1,"1","0.6173826999875018",35,35,1,1,0,0
3,1,"3","0.4501544000086142",35,35,1,3,1,1
2,0,"0","1.5515519000036875",35,35,0,2,0,1
2,1,"2","0.8674844999914058",35,35,1,2,0,1
0,0,"1","0.9673738999990746",35,35,0,0,1,0
2,1,"2","0.6505265999876428",35,35,1,2,0,1
1,1,"1","0.41702369999256916",35,35,1,1,0,0
3,1,"3","0.5838799000048311",35,35,1,3,1,1
1,1,"1","0.667288800003007",35,35,1,1,0,0
0,0,"3","0.8006517000030726",35,35,0,0,1,0
2,1,"2","1.6678873000055319",35,35,1,2,0,1
3,1,"3","0.9836673999961931",35,35,1,3,1,1
0,0,"3","1.367655800000648",35,35,0,0,1,0
0,0,"3","1.4348633000045083",35,35,0,0,1,0
3,1,"3","0.7174816000042483",35,35,1,3,1,1
2,0,"1","0.5836669999989681",35,35,0,2,0,1
0,0,"3","0.750581099986448",35,35,0,0,1,0
3,1,"3","0.33334409999952186",35,35,1,3,1,1
2,1,"2","1.501196400000481",35,35,1,2,0,1
1,1,"1","0.4006567000033101",35,35,1,1,0,0
0,1,"0","0.8838778999925125",35,35,1,0,1,0
0,0,"2","1.2844423999922583",35,35,0,0,1,0
3,1,"3","1.3510884999996051",35,35,1,3,1,1
2,0,"1","0.9505927999998676",35,35,0,2,0,1
1,0,"3","0.6340769000089495",35,35,0,1,0,0
3,1,"3","0.9509857999946689",35,35,1,3,1,1
3,1,"3","0.6672259000042686",35,35,1,3,1,1
2,0,"3","0.2837558000028366",35,35,0,2,0,1
1,0,"3","0.3189107999933185",35,35,0,1,0,0
1,0,"3","0.4671797999908449",35,35,0,1,0,0
3,1,"3","1.3345094999967841",35,35,1,3,1,1
3,1,"3","0.2836416000063764",35,35,1,3,1,1
0,0,"3","0.6837353000009898",35,35,0,0,1,0
0,0,"3","0.2669195999915246",35,35,0,0,1,0
2,0,"3","0.367051100009121",35,35,0,2,0,1
1,0,"3","0.5187435999978334",35,35,0,1,0,0
0,0,"3","0.9003388000128325",35,35,0,0,1,0
2,0,"1","0.6003788000089116",35,35,0,2,0,1
3,1,"3","0.4837466000026325",35,35,1,3,1,1
1,1,"1","0.9009117999958107",35,35,1,1,0,0
2,1,"2","0.46706019999692217",35,35,1,2,0,1
0,0,"3","0.5023830999998609",35,35,0,0,1,0
2,1,"2","0.718476299996837",35,35,1,2,0,1
2,0,"1","0.2336694000114221",35,35,0,2,0,1
1,1,"1","0.267522000009194",35,35,1,1,0,0
0,0,"3","0.5833638999902178",35,35,0,0,1,0
3,1,"3","0.46949420000601094",35,35,1,3,1,1
3,1,"3","0.4003641000017524",35,35,1,3,1,1
0,0,"3","0.6843270999961533",35,35,0,0,1,0
2,0,"3","0.5337894999975106",35,35,0,2,0,1
3,1,"3","0.6338755000033416",35,35,1,3,1,1
3,1,"3","0.43338560000120196",35,35,1,3,1,1
0,1,"0","0.5171687999973074",35,35,1,0,1,0
1,1,"1","1.4677203000028385",35,35,1,1,0,0
1,0,"3","0.783880400005728",35,35,0,1,0,0
3,1,"3","0.41716850000375416",35,35,1,3,1,1
1,1,"1","1.1177871000109008",35,35,1,1,0,0
0,0,"2","0.43495709999115206",35,35,0,0,1,0
0,0,"3","1.100588000001153",35,35,0,0,1,0
2,0,"3","0.6003360000031535",35,35,0,2,0,1
0,0,"3","0.6690166000043973",35,35,0,0,1,0
0,0,"1","0.7672194000042509",35,35,0,0,1,0
1,1,"1","0.2836634999985108",35,35,1,1,0,0
0,0,"3","0.7003792000032263",35,35,0,0,1,0
1,1,"1","0.43405760001041926",35,35,1,1,0,0
2,1,"2","0.8175506999978097",35,35,1,2,0,1
1,1,"1","0.5335425999946892",35,35,1,1,0,0
2,1,"2","0.1847544000047492",35,35,1,2,0,1
2,1,"2","0.38383030000841245",35,35,1,2,0,1
3,0,"1","0.6175489000015659",35,35,0,3,1,1
1,0,"2","1.618045199997141",35,35,0,1,0,0
2,1,"2","0.28338090000033844",35,35,1,2,0,1
0,0,"1","0.6001149999938207",35,35,0,0,1,0
0,0,"3","0.9839745000062976",35,35,0,0,1,0
0,0,"3","0.8339820000110194",35,35,0,0,1,0
3,1,"3","0.35016519999771845",35,35,1,3,1,1
1,1,"1","0.7176450999977533",35,35,1,1,0,0
0,0,"3","1.2008499999938067",35,35,0,0,1,0
1,1,"1","0.8675502999976743",35,35,1,1,0,0
3,1,"3","0.7842986000032397",35,35,1,3,1,1
1,1,"1","0.7173872999992454",35,35,1,1,0,0
3,0,"1","0.517261499990127",35,35,0,3,1,1
3,1,"3","0.39997699999366887",35,35,1,3,1,1
3,0,"1","0.4668762999936007",35,35,0,3,1,1
0,0,"3","0.6673391999938758",35,35,0,0,1,0
2,0,"3","0.650975099997595",35,35,0,2,0,1
1,1,"1","1.267697599992971",35,35,1,1,0,0
1,1,"1","0.46696930000325665",35,35,1,1,0,0
0,0,"1","0.8007780000043567",35,35,0,0,1,0
0,0,"3","0.2998271999967983",35,35,0,0,1,0
0,1,"0","0.9174757000000682",35,35,1,0,1,0
3,1,"3","0.3502493999985745",35,35,1,3,1,1
3,1,"3","0.35022890000254847",35,35,1,3,1,1
0,1,"0","0.4005741000000853",35,35,1,0,1,0
0,1,"0","0.8011244999943301",35,35,1,0,1,0
2,1,"2","0.3164838000011514",36,36,1,2,0,1
2,0,"3","0.8504893999997876",36,36,0,2,0,1
1,0,"2","0.5673763000013423",36,36,0,1,0,0
0,0,"1","0.3672403999953531",36,36,0,0,1,0
2,1,"2","0.46684490000188816",36,36,1,2,0,1
0,0,"2","0.2998626999979024",36,36,0,0,1,0
1,1,"1","0.5354880000013509",36,36,1,1,0,0
3,1,"3","0.7670051000022795",36,36,1,3,1,1
1,0,"3","0.5000928999943426",36,36,0,1,0,0
2,0,"1","0.38420509999559727",36,36,0,2,0,1
3,0,"1","0.7339377999960561",36,36,0,3,1,1
0,0,"3","0.7510298000051989",36,36,0,0,1,0
1,0,"3","0.834011000006285",36,36,0,1,0,0
3,1,"3","1.984867099999974",36,36,1,3,1,1
3,0,"2","1.0675625000003492",36,36,0,3,1,1
0,0,"1","0.5172316999960458",36,36,0,0,1,0
1,0,"3","1.5177516999974614",36,36,0,1,0,0
3,1,"3","1.618153600000369",36,36,1,3,1,1
3,1,"3","1.6680608000024222",36,36,1,3,1,1
0,0,"1","0.5836759000012535",36,36,0,0,1,0
0,1,"0","0.7007290999972611",36,36,1,0,1,0
3,0,"2","0.9509398999944096",36,36,0,3,1,1
1,1,"1","0.600312299997313",36,36,1,1,0,0
1,0,"3","0.2861960000009276",36,36,0,1,0,0
1,1,"1","0.7837902999963262",36,36,1,1,0,0
1,0,"3","0.8341865000038524",36,36,0,1,0,0
3,0,"2","1.1010842000032426",36,36,0,3,1,1
2,0,"3","0.5337975000002189",36,36,0,2,0,1
0,0,"1","0.41727770000579767",36,36,0,0,1,0
2,0,"1","0.6838816000017687",36,36,0,2,0,1
3,1,"3","0.36708489999728044",36,36,1,3,1,1
0,1,"0","1.1343505999975605",36,36,1,0,1,0
3,1,"3","0.9675837999966461",36,36,1,3,1,1
3,0,"2","0.3167898999963654",36,36,0,3,1,1
0,0,"1","0.41719780000130413",36,36,0,0,1,0
0,0,"3","0.3670773999983794",36,36,0,0,1,0
2,0,"1","0.3669665999987046",36,36,0,2,0,1
0,0,"3","0.516850499996508",36,36,0,0,1,0
1,1,"1","1.6347745999955805",36,36,1,1,0,0
3,1,"3","1.5346206000031088",36,36,1,3,1,1
3,0,"2","1.2341106999956537",36,36,0,3,1,1
1,0,"2","0.48381679999874905",36,36,0,1,0,0
1,1,"1","1.7845430000015767",36,36,1,1,0,0
3,0,"1","0.46702430000004824",36,36,0,3,1,1
2,0,"3","0.8340528999979142",36,36,0,2,0,1
1,0,"0","0.9176950000037323",36,36,0,1,0,0
2,0,"1","0.6005244999978459",36,36,0,2,0,1
1,1,"1","0.46716510000260314",36,36,1,1,0,0
2,0,"3","0.30018249999557156",36,36,0,2,0,1
0,0,"3","0.26699630000803154",36,36,0,0,1,0
2,0,"3","0.8171645999973407",36,36,0,2,0,1
1,1,"1","0.5173033000028227",36,36,1,1,0,0
1,0,"3","0.6004067000030773",36,36,0,1,0,0
1,1,"1","1.3013766999938525",36,36,1,1,0,0
2,1,"2","0.517193399995449",36,36,1,2,0,1
3,0,"2","0.6673373000085121",36,36,0,3,1,1
0,0,"1","0.6672567999921739",36,36,0,0,1,0
2,0,"3","0.5338245000020834",36,36,0,2,0,1
1,0,"3","1.317704600005527",36,36,0,1,0,0
2,0,"3","1.167902100001811",36,36,0,2,0,1
2,0,"1","0.7671171999973012",36,36,0,2,0,1
1,0,"2","0.9676075000024866",36,36,0,1,0,0
3,0,"2","0.5837213000049815",36,36,0,3,1,1
2,1,"2","1.167572599995765",36,36,1,2,0,1
1,1,"1","0.984331600004225",36,36,1,1,0,0
2,0,"3","1.085176100008539",36,36,0,2,0,1
3,1,"3","0.6505169000010937",36,36,1,3,1,1
1,0,"3","0.3170084000012139",36,36,0,1,0,0
0,1,"0","0.5840601000090828",36,36,1,0,1,0
3,0,"2","1.951272100006463",36,36,0,3,1,1
2,1,"2","0.3502732000051765",36,36,1,2,0,1
0,0,"1","0.5839470000064466",36,36,0,0,1,0
2,0,"3","0.5670602000027429",36,36,0,2,0,1
1,0,"2","1.2845656999998027",36,36,0,1,0,0
0,0,"2","1.4360459999879822",36,36,0,0,1,0
0,1,"0","0.31695559999207035",36,36,1,0,1,0
3,0,"1","0.2684944000066025",36,36,0,3,1,1
2,0,"1","0.28358610000577755",36,36,0,2,0,1
2,0,"3","0.7004391999944346",36,36,0,2,0,1
2,0,"3","0.5841233000101056",36,36,0,2,0,1
2,0,"3","1.317689400006202",36,36,0,2,0,1
2,1,"2","0.5670564000029117",36,36,1,2,0,1
2,0,"1","0.9674828999995952",36,36,0,2,0,1
2,0,"3","0.7506089999951655",36,36,0,2,0,1
2,0,"3","0.41697010000643786",36,36,0,2,0,1
3,0,"2","1.0521550999983447",36,36,0,3,1,1
1,0,"2","0.6674352999980329",36,36,0,1,0,0
0,0,"1","0.8005746999988332",36,36,0,0,1,0
2,0,"3","0.18369279999751598",36,36,0,2,0,1
1,0,"3","0.25049659999785945",36,36,0,1,0,0
3,0,"1","0.7841041000065161",36,36,0,3,1,1
1,1,"1","0.41692410000541713",36,36,1,1,0,0
0,0,"2","0.9520176000078209",36,36,0,0,1,0
1,1,"1","0.5339223000046331",36,36,1,1,0,0
0,0,"1","0.3336302999960026",36,36,0,0,1,0
3,1,"3","0.8840565999998944",36,36,1,3,1,1
1,0,"3","0.45036160000017844",36,36,0,1,0,0
3,0,"2","0.800441100000171",36,36,0,3,1,1
2,1,"2","0.40024699999776203",36,36,1,2,0,1
2,0,"1","0.5863131000078283",36,36,0,2,0,1
1,0,"3","0.46659850000287406",36,36,0,1,0,0
0,0,"1","0.9841098000033526",36,36,0,0,1,0
2,1,"2","0.9006560999987414",36,36,1,2,0,1
3,1,"3","0.783846899998025",36,36,1,3,1,1
2,0,"3","0.4838961999921594",36,36,0,2,0,1
3,0,"1","1.7851181000005454",36,36,0,3,1,1
3,0,"1","0.5167322000052081",36,36,0,3,1,1
3,1,"3","0.6506098999961978",36,36,1,3,1,1
3,1,"3","0.300220300006913",36,36,1,3,1,1
3,1,"3","1.3678803999937372",36,36,1,3,1,1
2,0,"3","0.5337948999949731",36,36,0,2,0,1
0,0,"2","1.1008340999978827",36,36,0,0,1,0
1,1,"1","1.284329100002651",36,36,1,1,0,0
2,0,"3","0.5172148999990895",36,36,0,2,0,1
0,1,"0","0.7838081999943824",36,36,1,0,1,0
0,0,"1","0.7003972999955295",36,36,0,0,1,0
1,1,"1","0.7840624000091339",36,36,1,1,0,0
2,0,"1","1.1677786000072956",36,36,0,2,0,1
1,0,"2","0.3669705000065733",36,36,0,1,0,0
2,0,"3","0.7188487999956124",36,36,0,2,0,1
0,0,"2","0.3173199999873759",36,36,0,0,1,0
0,0,"1","0.23370459998841397",36,36,0,0,1,0
3,1,"3","0.5672133000043686",36,36,1,3,1,1
1,0,"3","0.5004180000105407",36,36,0,1,0,0
2,1,"2","0.2836535999958869",36,36,1,2,0,1
1,1,"1","0.6004004999995232",36,36,1,1,0,0
1,0,"3","0.6171161999955075",36,36,0,1,0,0
3,1,"3","0.36720079999940936",36,36,1,3,1,1
1,0,"2","0.7669988999987254",36,36,0,1,0,0
0,1,"0","0.283487900000182",36,36,1,0,1,0
3,1,"3","1.0677604999946197",36,36,1,3,1,1
1,1,"1","1.1844967000070028",36,36,1,1,0,0
2,0,"1","0.7172989999962738",36,36,0,2,0,1
1,0,"3","0.9010832000058144",36,36,0,1,0,0
0,0,"2","0.8506452999863541",36,36,0,0,1,0
0,0,"2","1.8682944000029238",36,36,0,0,1,0
0,0,"1","0.8507494999939809",36,36,0,0,1,0
1,0,"3","0.28364770000916906",36,36,0,1,0,0
0,0,"3","1.1533643000002485",36,36,0,0,1,0
3,0,"1","0.6337080000084825",36,36,0,3,1,1
2,0,"3","0.4836207999906037",36,36,0,2,0,1
3,0,"2","0.8188469000015175",36,36,0,3,1,1
0,1,"0","0.6674118000082672",36,36,1,0,1,0
1,1,"1","0.6674000000057276",36,36,1,1,0,0
0,0,"3","0.3668009999964852",36,36,0,0,1,0
0,1,"0","0.1666999000008218",36,36,1,0,1,0
3,0,"2","0.8676683999947272",36,36,0,3,1,1
1,1,"1","0.600441900009173",36,36,1,1,0,0
0,0,"3","0.4003797999903327",36,36,0,0,1,0
3,1,"3","0.7673187999898801",36,36,1,3,1,1
2,0,"1","1.3178423999925144",36,36,0,2,0,1
3,0,"2","0.9339919000049122",36,36,0,3,1,1
1,0,"3","0.2502399999939371",36,36,0,1,0,0
1,0,"0","0.41688439999416005",36,36,0,1,0,0
0,1,"0","0.3000828999938676",36,36,1,0,1,0
0,1,"0","0.634054299996933",36,36,1,0,1,0
1,1,"1","0.5670854000054533",36,36,1,1,0,0
0,0,"1","0.43341460000374354",36,36,0,0,1,0
2,0,"0","0.2670666999911191",36,36,0,2,0,1
1,1,"1","1.4514404999936232",36,36,1,1,0,0
0,0,"3","0.5531056999898283",36,36,0,0,1,0
1,1,"1","0.6175492999900598",36,36,1,1,0,0
2,0,"3","0.8672959999967134",36,36,0,2,0,1
3,0,"2","0.8507277000026079",36,36,0,3,1,1
0,0,"1","0.5839625999942655",36,36,0,0,1,0
3,1,"3","0.5840434999990975",36,36,1,3,1,1
2,0,"3","0.7511615000112215",36,36,0,2,0,1
0,0,"1","1.7535835999879055",36,36,0,0,1,0
2,1,"2","0.6336385999893537",36,36,1,2,0,1
3,1,"3","0.984218099998543",36,36,1,3,1,1
0,0,"2","0.4671158999990439",36,36,0,0,1,0
2,0,"1","0.4505882999947062",36,36,0,2,0,1
1,0,"3","0.7509794999932637",36,36,0,1,0,0
1,1,"1","0.45042280000052415",36,36,1,1,0,0
2,0,"1","0.3836652000027243",36,36,0,2,0,1
1,0,"3","0.3337973999878159",36,36,0,1,0,0
1,0,"3","0.2167403000057675",36,36,0,1,0,0
0,0,"3","0.18316139999660663",36,36,0,0,1,0
0,0,"1","0.5171077999984846",36,36,0,0,1,0
3,1,"3","0.6338296000030823",36,36,1,3,1,1
0,0,"1","0.30041119999077637",36,36,0,0,1,0
3,1,"3","0.5504037000064272",36,36,1,3,1,1
3,0,"1","1.1844974999985425",36,36,0,3,1,1
3,1,"3","0.4505639999988489",36,36,1,3,1,1
1,0,"3","0.33374889999686275",36,36,0,1,0,0
3,1,"3","1.5510140999977011",36,36,1,3,1,1
2,0,"1","0.8174547999951756",36,36,0,2,0,1
0,0,"2","0.8340428999945289",36,36,0,0,1,0
2,1,"2","0.5506056000012904",36,36,1,2,0,1
1,1,"1","1.2208035999938147",36,36,1,1,0,0
2,0,"3","0.8508318999956828",36,36,0,2,0,1
0,0,"1","0.5022262000129558",36,36,0,0,1,0
1,0,"0","0.2500224000104936",36,36,0,1,0,0
0,1,"0","0.26700339998933487",36,36,1,0,1,0
3,1,"3","1.4181398000073386",36,36,1,3,1,1
2,1,"2","0.1166704000061145",36,36,1,2,0,1
1,0,"3","1.3179875000059837",36,36,0,1,0,0
2,0,"0","1.4011869999958435",36,36,0,2,0,1
0,1,"0","1.1840672999969684",36,36,1,0,1,0
2,0,"3","0.2669735999952536",36,36,0,2,0,1
2,0,"3","0.45038470000145026",36,36,0,2,0,1
3,0,"0","0.1167427000036696",36,36,0,3,1,1
0,0,"1","0.5005822999955853",36,36,0,0,1,0
0,0,"3","0.4839069000008749",36,36,0,0,1,0
1,1,"1","1.0009152999991784",36,36,1,1,0,0
2,0,"1","0.4505081999959657",36,36,0,2,0,1
2,0,"3","0.48374919999332633",36,36,0,2,0,1
3,1,"3","0.8840438000042923",36,36,1,3,1,1
0,0,"1","0.28366770000138786",36,36,0,0,1,0
2,1,"2","0.5170865999971284",36,36,1,2,0,1
0,1,"0","0.6505661999981385",36,36,1,0,1,0
3,0,"1","0.6171180000092136",36,36,0,3,1,1
3,0,"0","0.6172372000000905",36,36,0,3,1,1
3,0,"1","0.5670847000001231",36,36,0,3,1,1
2,0,"3","1.2009774000034668",36,36,0,2,0,1
0,0,"1","0.8841753999877255",36,36,0,0,1,0
0,0,"3","0.6349761000019498",36,36,0,0,1,0
3,1,"3","0.5671929999953136",36,36,1,3,1,1
3,1,"3","1.1011175000021467",36,36,1,3,1,1
2,0,"3","0.4337505000003148",36,36,0,2,0,1
0,0,"1","0.6349741000012727",36,36,0,0,1,0
0,0,"2","0.7840260999946622",36,36,0,0,1,0
2,0,"3","0.601764799997909",36,36,0,2,0,1
2,0,"3","0.3504331000003731",36,36,0,2,0,1
0,0,"1","0.5017497000080766",36,36,0,0,1,0
3,1,"3","0.41731309999886435",36,36,1,3,1,1
3,1,"3","0.23370020001311786",36,36,1,3,1,1
2,0,"3","0.8864816999994218",36,36,0,2,0,1
0,0,"3","0.08348980000300799",36,36,0,0,1,0
2,0,"3","0.9008307000040077",36,36,0,2,0,1
0,0,"1","0.3500396000017645",36,36,0,0,1,0
0,0,"1","0.26699980000557844",36,36,0,0,1,0
0,1,"0","0.8842912999971304",36,36,1,0,1,0
3,1,"3","1.0341623000131221",36,36,1,3,1,1
0,0,"1","0.8506537000066601",36,36,0,0,1,0
2,1,"2","1.28462039999431",36,36,1,2,0,1
2,0,"1","0.9843909000046551",36,36,0,2,0,1
1,0,"3","1.2011529000010341",36,36,0,1,0,0
0,0,"3","0.5338995000056457",36,36,0,0,1,0
0,0,"2","0.7025165000086417",36,36,0,0,1,0
1,0,"2","0.433434299993678",36,36,0,1,0,0
2,1,"2","0.8339956999989226",36,36,1,2,0,1
0,0,"3","0.6169601000001421",36,36,0,0,1,0
0,0,"3","0.26703959998849314",36,36,0,0,1,0
1,1,"1","0.9521199000009801",36,36,1,1,0,0
0,0,"1","0.3334232999914093",36,36,0,0,1,0
3,1,"3","0.5839259000058519",36,36,1,3,1,1
2,0,"3","0.200004500002251",36,36,0,2,0,1
0,0,"1","0.7838768000074197",36,36,0,0,1,0
1,1,"1","0.7839776000037091",36,36,1,1,0,0
2,0,"3","0.5840058000030695",36,36,0,2,0,1
0,1,"0","0.5174728999991203",36,36,1,0,1,0
1,1,"1","0.567179000005126",36,36,1,1,0,0
1,0,"2","0.8838415000063833",36,36,0,1,0,0
0,0,"2","1.017962300000363",36,36,0,0,1,0
1,0,"0","1.0841480000090087",36,36,0,1,0,0
1,1,"1","0.13336910000361968",36,36,1,1,0,0
2,0,"0","0.9176081999903545",36,36,0,2,0,1
1,0,"0","1.2199599000014132",36,36,0,1,0,0
1,0,"0","1.3343538000044646",36,36,0,1,0,0
0,1,"0","0.38364470000669826",36,36,1,0,1,0
